CHROMOSOME	GENOME_START	GENE_SYMBOL	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40
3	71003844	FOXP1	-1.128	-0.496	-1.712	0.217	-1.144	-1.319	-1.771	-1.399	-1.673	-1.357	-0.554	-0.847	-1.823	-0.737	-1.364	-0.82	-1.99	-1.303	-0.605	-0.561	-0.282	-1.354	0.104	-0.31	-0.388	-1.102	-0.949	-1.264	-1.119	1.726	-0.501	-0.978	-0.03	-1.305	1.76	-0.215	-1.288	-1.595	-0.113	-0.754
14	36985602	NKX2-1	-0.458	-0.181	-0.452	-0.442	-0.574	-0.515	-0.532	-0.576	-0.572	-0.591	-0.542	-0.591	-0.395	-0.553	-0.577	-0.545	-0.578	-0.447	-0.372	-0.475	0.095	-0.384	-0.555	-0.553	-0.381	0.499	-0.58	-0.306	-0.476	0.504	-0.568	-0.444	0.865	-0.386	-0.591	-0.307	-0.558	-0.392	-0.592	-0.586
7	26229547	HNRNPA2B1	-1.618	-0.326	-0.902	-1.413	0.082	-0.633	-1.129	-1.124	-1.36	-0.879	-0.882	-1.185	-1.237	1.751	-1.103	-0.596	0.615	0.921	-0.299	0.619	-0.035	-0.993	-0.22	3.44	0.086	-0.381	-1.032	0.688	0.099	1.282	0.552	0.473	-0.552	-0.17	0.492	0.55	-0.231	-1.946	-1.283	-2.304
6	93949738	EPHA7	-0.284	-0.124	-0.228	-0.306	-0.309	-0.249	0.304	-0.252	-0.298	-0.293	-0.311	8	-0.209	-0.289	-0.282	0.364	-0.308	-0.111	-0.298	-0.228	-0.225	-0.291	-0.144	-0.187	-0.235	-0.257	-0.309	-0.308	-0.305	1.047	-0.244	-0.202	-0.237	-0.253	-0.286	-0.292	-0.119	-0.307	-0.304	-0.301
10	118643742	SHTN1	-0.672	-0.462	1.736	-0.739	0.852	0.069	0.126	-0.913	-0.759	-1.178	-1.059	0.318	-0.579	4.687	0.232	-1.006	-0.781	1.041	0.297	2.624	1.02	0.867	-1.048	-0.427	-0.349	-1.772	0.028	1.702	0.319	-0.154	-0.984	1.036	0.118	-1.021	-1.112	-0.448	-0.702	0.941	0.567	-0.749
X	48114752	SSX1	0.095	-0.243	-0.243	-0.243	-0.229	-0.243	-0.243	-0.243	-0.243	-0.183	-0.202	-0.243	-0.243	-0.228	-0.229	-0.243	-0.243	-0.243	-0.243	-0.243	-0.197	-0.243	-0.243	-0.243	-0.203	-0.243	-0.243	-0.243	-0.243	-0.226	-0.243	-0.203	-0.185	-0.243	-0.176	-0.231	-0.243	-0.243	-0.243	-0.243
10	89622870	PTEN	-0.349	-0.817	0.936	2.071	-0.595	-0.585	-1.078	-0.167	-2.27	-0.788	-0.029	0.707	-0.979	-0.731	-0.371	-1.458	-1.202	0.224	1.45	0.48	0.183	-0.414	-0.495	-2.371	0.467	-0.744	1.066	0.032	-1.281	0.983	-1.795	-1.077	0.249	0.624	0.499	-1.708	-0.307	-0.891	-0.007	1.788
8	56792372	LYN	0.305	3.095	1.649	-0.842	0.043	0.59	4.216	0.077	0.705	2.279	-0.693	4.11	2.75	-1.26	0.906	0.654	-0.166	0.581	1.571	0.974	0.525	-0.188	-1.528	-1.031	-0.964	0.268	-1.448	-0.502	0.142	-0.888	1.121	-1.466	0.12	-0.847	-1.514	-0.821	0.647	-0.838	-0.298	0.646
5	218356	SDHA	-1.527	0.473	-1.408	-1.451	-0.471	-0.033	0.726	5.5	-0.666	-0.809	3.395	0.081	1.029	1.647	1.048	0.08	8	0.079	4.289	-0.611	-0.12	1.261	2.505	1.717	8	3.577	3.037	8	1.856	0.523	2.662	5.431	0.332	5.659	4.516	-0.093	1.873	2.285	0.355	-0.587
1	14026693	PRDM2	-0.765	0.521	-0.769	-0.929	1.137	-1.587	-1.799	-0.832	-0.481	-0.065	-1.908	-0.328	-1.348	-0.163	-0.715	-0.916	-0.613	-0.222	0.104	-0.535	0.095	-0.065	0.564	1.47	0.129	-1.592	-0.923	-1.712	-1.28	-0.586	1.069	-1.51	0.913	-1.039	-0.668	0.921	-0.495	0.458	0.01	-0.904
X	44732757	KDM6A	-1.151	-1.752	0.027	3.005	-0.709	-2.864	-2.19	-0.517	-2.05	-1.011	-2.686	-0.403	-1.152	-0.559	-1.369	-0.638	-0.68	-0.482	1.001	-0.77	0.261	-0.995	-0.596	-1.399	-0.769	-1.984	-2.856	-2.553	-1.477	-1.137	0.293	-1.85	-0.234	-1.623	-1.311	-0.837	-0.143	0.555	-1.712	-1.578
4	185548850	CASP3	0.308	-0.27	1.361	-0.723	3.626	0.652	2.151	1.619	1.184	0.075	-1.292	0.124	0.901	-1.324	0.069	0.6	-0.895	-0.864	0.255	0.074	0.097	-0.933	0.164	-1.825	-1.571	1.762	-1.047	-0.951	-0.509	-1.19	-0.612	0.437	-1.14	0.27	-0.721	-1.04	-0.141	0.329	-1.268	0.316
1	78409740	FUBP1	-1.712	-1.252	-0.922	-0.427	-1.53	1.856	0.636	-1.071	-0.624	0.611	0.316	-1.927	-1.617	-0.109	-0.085	-0.3	-0.692	2.328	-0.024	0.715	-1.346	-0.257	0.675	1.515	-1.095	-1.686	-0.214	1.28	-0.699	0.582	-0.263	-2.536	0.658	1.078	-0.682	-0.901	-0.622	0.394	-0.674	0.588
8	80676245	HEY1	-0.927	-0.714	0.586	-0.866	-0.963	1.647	-0.542	-0.293	-0.605	-0.77	0.23	-0.443	0.504	0.772	-0.469	1.506	-0.28	-0.53	-0.482	2.637	-0.177	2.403	-0.982	-0.648	-0.336	-0.63	-0.277	-0.678	-0.313	-0.091	-0.523	-0.806	-0.841	0.391	0.634	-0.666	2.598	2.813	0	0.612
15	93426526	CHD2	-2.026	-0.525	-1.435	-1.179	-1.172	-1.522	-1.506	-0.874	-1.652	-0.313	-2	-0.547	-1.884	0.894	-1.479	-1.006	-0.506	0.238	-0.019	-0.823	-0.232	-0.754	-0.263	-0.215	0.675	-1.968	-0.132	-1.349	0.158	-0.119	-0.186	-1.473	0.559	-1.15	-0.403	0.123	-1.724	-0.305	-0.852	-2.085
1	151030234	MLLT11	-0.731	-0.582	4.01	0.128	-0.709	3.516	0.226	-0.612	2.592	-0.137	0.035	-0.744	-0.759	1.527	1.694	0.975	1.969	-1.031	0.984	3.504	-0.671	0.094	-0.813	-0.509	0.44	-0.547	-0.316	-0.954	-0.241	0.498	-0.736	-0.181	-0.168	-0.722	-0.103	0.018	4.248	2.058	-0.334	0.926
3	53528683	CACNA1D	-0.774	-0.714	-0.765	-0.518	-0.712	-0.833	-0.588	-0.795	-0.818	-0.578	-0.58	-0.239	-0.528	-0.231	-0.795	-0.769	-0.824	1.291	-0.703	-0.789	-0.398	-0.742	0.553	-0.283	-0.219	0.149	-0.725	-0.744	-0.805	0.015	-0.299	-0.814	1.22	-0.381	-0.804	-0.497	-0.793	-0.75	-0.765	-0.738
6	128289924	PTPRK	-0.035	-0.554	0.698	-1.107	-0.289	-1.175	-1.588	0.432	-2.107	-0.717	0.055	-1.68	-1.232	-1.39	-0.078	0.825	-1.272	-0.441	-0.402	1.049	-0.437	-0.855	-0.346	-0.234	-0.365	-0.444	-1.762	-0.972	0.326	-0.562	-0.641	-1.263	-0.065	-0.32	1.103	-1.017	-0.474	-1.368	-0.745	-2.036
4	48137800	TEC	0.193	-0.98	-0.229	-0.602	1.244	2.912	0.617	-0.666	-0.895	-0.944	-0.709	-0.466	-0.73	-0.784	2.838	1.554	-1.044	-0.446	-0.176	0.991	0.664	-0.776	-0.186	-0.61	0.057	-0.779	-0.514	1.706	-0.245	-0.586	-0.243	-0.112	0.781	-0.966	-0.923	0.051	-0.958	-0.102	0.132	-0.806
4	55524085	KIT	-0.351	-0.258	-0.2	0.007	-0.306	-0.34	-0.334	-0.179	-0.359	-0.356	-0.346	-0.238	-0.096	-0.292	-0.288	-0.257	-0.335	-0.343	-0.34	-0.325	-0.303	-0.326	-0.343	-0.391	0.04	-0.249	-0.377	-0.336	-0.363	-0.236	-0.204	-0.368	-0.138	0.462	-0.306	-0.313	-0.351	-0.327	-0.36	-0.078
8	29952914	LEPROTL1	1.859	0.238	3.373	0.37	0.516	2.196	-2.106	1.655	-0.127	-0.783	0.087	-1.851	0.315	-1.408	0.155	-0.465	-2.363	-2.671	0.201	0.327	0.991	-1.222	-0.016	-2.375	-2.362	-0.341	-1.637	0.645	-0.262	-1.106	-0.076	-1.348	-1.35	-2.483	-0.784	-1.108	-0.18	-2.139	-0.644	1.69
1	17345217	SDHB	3.639	-0.165	-0.762	-0.92	0.389	0.435	1.869	0.117	0.068	0.716	0.667	1.164	6.707	-0.974	0.264	-0.617	-0.784	0.664	0.268	-0.517	0.117	-0.185	0.032	-0.099	1.757	-0.206	-0.954	1.058	-0.856	-0.914	-1.243	-0.124	-0.767	0.48	-1.034	0.255	0.566	-0.416	-0.224	2.234
2	176957619	HOXD13	-0.664	-0.652	0.642	-0.699	-0.254	3.716	0.703	0.812	0.972	-0.734	-0.737	-0.724	1.083	3.928	-0.634	0.993	1.792	0.534	-0.487	-0.737	-0.652	0.766	-0.723	2.246	-0.034	-0.726	0.041	-0.728	1.925	-0.734	-0.71	1.591	1.206	0.321	0.116	0.436	0.235	0.434	0.761	-0.726
X	129115083	BCORL1	-1.306	-1.157	-0.604	0.077	-0.889	-1.117	-1.199	-0.836	-1.258	-1.429	-0.445	0.985	-1.454	0.154	-1.024	-0.646	0.898	-0.401	-0.766	-0.721	-0.84	0.891	-0.996	-0.708	0.871	-1.385	1.205	-1.553	-0.957	0.05	-0.583	0.481	-0.02	0.465	1.111	0.215	-0.668	1.947	0.561	-1.521
X	153618315	RPL10	3.303	0.544	2.514	1.028	1.606	1.622	1.084	-0.186	2.209	0.255	2.072	-0.953	4.457	0.205	0.412	-0.505	-0.108	1.567	0.316	-0.799	-0.229	1.41	2.076	-1.031	-0.294	-0.117	1.14	0.587	0.456	-0.117	-0.185	0.607	-0.223	-0.489	2.306	-0.545	1.111	-1.106	2.048	2.595
7	20174278	MACC1	-0.002	-0.324	-0.581	-0.314	-0.754	-0.63	0.106	2.006	-0.875	-0.435	-0.665	-0.651	-0.77	0.263	-0.7	-0.806	-0.937	-0.761	0.664	-0.744	0.417	-0.562	-0.374	0.105	-0.59	0.951	-0.797	-0.287	-0.707	-0.394	1.76	-0.703	0.615	-0.131	-0.532	-0.125	-0.891	0.395	-0.375	4.89
X	47004268	RBM10	-2.893	-1.757	-3.399	-1.37	-1.1	-1.368	-1.738	-0.535	-2.165	-0.375	-2.025	-1.214	-2.1	1.162	-1.342	-1.383	0.126	0.872	-0.926	-1.237	-1.472	-0.122	-0.064	0.825	1.699	-1.02	0.416	0.008	0.481	-0.247	-0.355	-0.429	-0.975	-1.514	-0.744	0.63	0.341	-0.584	-0.7	-1.055
1	154127784	TPM3	1.664	-1.299	0.159	-0.662	-0.321	1.999	0.417	2.456	3.562	0.643	3.875	-0.254	0.19	-1.315	0.797	1.606	1.578	-1.606	3.119	0.769	0.044	0.282	-1.037	0.595	0.178	1.083	-0.559	3.37	2.094	0.066	0.107	3.103	0.054	-0.034	-1.507	2.668	1.1	0.293	-0.571	5.681
6	55618443	BMP5	0.37	-0.106	0.665	-0.262	-0.64	-0.32	-0.593	-0.581	-0.514	-0.67	0.038	-0.67	2.434	-0.525	-0.361	-0.458	-0.549	-0.491	-0.415	0.308	0.431	-0.029	-0.617	-0.662	-0.181	0.007	-0.427	-0.582	-0.393	0.31	-0.132	-0.352	1.824	-0.458	-0.622	-0.338	-0.652	-0.407	-0.67	-0.563
X	52725946	SSX2	-0.198	-0.198	-0.198	-0.198	0.074	-0.198	-0.198	-0.198	-0.198	-0.198	-0.198	-0.198	-0.198	-0.198	-0.198	-0.198	-0.162	-0.198	-0.198	-0.198	-0.198	-0.198	-0.198	0.226	0.577	-0.198	-0.198	-0.198	-0.198	-0.152	-0.198	-0.198	-0.198	-0.198	-0.198	-0.198	-0.198	-0.123	-0.198	-0.198
8	42752075	HOOK3	1.301	1.151	1.363	0.166	1.2	-1.767	0.469	1.247	0.156	0.305	-1.584	-2.2	-0.456	0.52	-0.186	-0.496	-0.436	1.772	0.554	0.619	0.423	-0.356	-0.084	0.395	-2.204	0.117	-1.762	-2.091	0.775	1.331	1.005	-1.452	1.284	0.273	-0.036	0.113	-1.663	-2.004	0.597	-0.585
1	6241329	RPL22	2.21	-0.443	-0.839	-0.04	-0.873	-1.096	-0.786	-0.377	-1.599	-0.208	-0.051	-0.914	2.796	-0.835	-0.375	-1.406	-1.055	0.751	-0.145	-0.943	-0.841	-0.481	1.642	0.17	0.568	-0.078	1.895	2.573	-0.07	-0.226	0.617	0.084	-0.199	-1.02	0.4	-0.791	-0.967	-0.961	0.428	0.141
14	93260576	GOLGA5	1.548	0.289	1.866	-0.152	-0.566	1.906	0.366	-0.225	4.094	-1.109	0.154	-0.214	2.543	-0.215	1.1	4.821	3.195	-0.813	-0.572	-0.44	0.423	-0.488	-0.042	-1.531	-0.245	-0.549	-0.064	1.42	0.807	-0.284	0.7	-1.28	1.03	3.466	-0.875	1.479	0.79	-0.213	-0.961	0.018
3	195473636	MUC4	-0.151	0.229	-0.52	-0.533	-0.543	-0.411	-0.37	-0.009	-0.507	1.254	-0.546	-0.162	-0.167	-0.482	-0.381	-0.542	-0.523	-0.377	-0.137	-0.478	-0.505	-0.45	-0.545	0.027	0.164	1.037	-0.535	-0.136	-0.432	0.152	0.009	-0.526	-0.175	-0.318	-0.452	-0.476	-0.539	-0.441	-0.493	-0.378
14	62162231	HIF1A	2.625	1.075	0.089	-0.826	-0.946	-0.374	-0.988	-0.598	3.41	-0.803	0.145	1.198	1.217	-0.143	-0.417	0.041	-0.138	-0.677	-0.422	0.692	1.315	0.263	-1.142	-0.943	-0.05	-0.971	-0.408	-0.732	-0.416	-0.409	-0.303	-1.226	0.003	-0.61	-0.205	-0.681	0.406	-1.312	-0.831	-0.332
1	2160134	SKI	-1.538	-1.003	-2.102	0.425	-0.631	-1.898	-1.575	-0.234	-1.736	-0.259	-1.365	-0.884	-2.008	-1.01	-1.416	-1.611	-0.779	-0.811	-0.271	-1.62	-0.21	-0.947	-0.21	3.199	0.949	-1.349	0.459	-0.473	-1.425	0.862	1.208	-0.663	1.423	-1.572	0.064	0.493	-1.928	-0.74	0.302	-0.936
15	74287014	PML	-1.32	-0.143	-1.637	-0.998	0.611	-1.518	-1.402	-0.034	0.547	0.845	-0.167	-0.898	0.123	-0.619	-0.484	-0.768	-0.034	-0.928	1.676	-0.259	0.437	0.203	-0.341	-1.281	0.552	0.617	0.492	-0.485	0.213	0.126	0.181	-1.365	-0.025	-1.839	-0.183	-1.208	-1.294	-0.484	-0.05	-0.925
8	95139399	CDH17	0.025	-0.197	-0.201	-0.02	-0.26	-0.246	-0.215	-0.244	-0.203	-0.161	-0.147	-0.265	-0.289	-0.278	-0.181	-0.175	-0.154	-0.298	-0.028	-0.277	-0.269	-0.225	-0.26	-0.29	-0.114	0.102	-0.022	-0.262	-0.272	-0.221	-0.135	-0.28	-0.259	-0.011	-0.285	-0.254	-0.223	-0.261	-0.253	-0.194
13	20532810	ZMYM2	0.417	0.815	0.972	0.384	-0.543	-1.055	-0.799	-0.307	-0.633	-0.94	-1.022	-0.451	0.446	0.217	-0.192	-0.687	0.007	1.058	-0.993	-0.445	-0.553	-0.608	1.368	-0.304	0.184	-1.18	-0.598	-1.584	-0.12	0.231	-0.751	-0.932	-0.521	-0.553	-0.418	-0.861	0.626	-0.535	-0.825	-1.401
9	93564069	SYK	-0.544	1.424	0.046	-0.865	3.011	-0.536	0.817	0.407	-0.873	1.258	-1.359	-0.933	-1.447	-1.661	0.687	0.412	1.283	1.51	-0.331	-0.445	0.539	-0.5	-0.756	-0.129	-0.683	0.381	-1.499	-1.157	-1.056	-0.624	0.63	-1.128	-0.11	-1.662	-1.637	0.035	-1.064	-1.024	0.004	-1.204
10	104153867	NFKB2	-1.161	-0.859	-1.225	-0.967	2.307	-1.125	-1.143	-0.372	-1.084	-0.241	-0.102	-0.805	-1.002	-0.496	-0.689	-0.78	-1.027	-0.984	-0.154	-0.638	-0.478	-0.646	-0.8	-0.476	-0.074	-0.122	-0.173	0.406	0.095	-0.518	-0.33	0.305	-0.654	-1.018	-0.661	-0.923	-0.529	-0.754	-0.476	-0.871
3	38179969	MYD88	-1.452	0.692	-0.435	-0.651	-1.006	-0.867	-0.893	-0.861	-0.211	-0.69	-0.163	-0.419	-1.281	-1.346	-0.716	-0.685	-1.748	-0.881	-0.207	-1.473	2.936	-0.694	0.428	-1.354	-1.67	0.089	-1.4	-0.88	1.35	-1.051	-0.596	-0.327	2.32	-1.926	-0.508	-0.727	-1.099	-1.749	3.27	-1.245
1	51426417	CDKN2C	1.006	-0.599	-0.566	-0.311	2.038	0.282	-0.011	0.246	0.246	0.217	-0.63	0.029	-0.689	0.406	-0.502	-0.083	-0.366	5.379	0.738	-0.847	-0.598	-0.706	-0.996	-0.377	0.327	-0.418	-0.485	-0.633	-0.769	0.314	5.311	-1.032	-0.5	-0.153	0.898	0.173	0.796	-0.717	-0.899	1.045
1	43803478	MPL	-0.345	-0.31	0.258	0.122	-0.996	-0.917	0.471	-0.83	-0.406	-0.206	-1.366	-0.129	-1.118	1.408	1.275	0.237	-0.511	0.25	-0.383	-0.885	-0.916	-0.613	-0.537	0.952	2.007	-0.087	0.446	-1.116	-1.456	2.218	0.022	0.461	2.612	-0.316	-0.442	-1.129	-1.365	0.179	0.147	1.595
5	56111401	MAP3K1	1.98	0.247	-0.289	-0.428	-1.373	-0.327	-0.043	-0.487	-1.263	-1.014	-1.722	-0.487	-1.1	-1.113	-0.816	-1.183	1.589	4.116	0.114	1.79	-0.683	-0.745	-1.625	-0.407	-1.017	-1.401	0.761	-1.569	-1.597	-1.188	0.517	-1.804	0.554	-1.442	-0.809	-1.105	-0.671	-1.121	-1.114	-1.01
1	241660903	FH	1.377	0.956	2.612	-0.898	0.765	3.765	2.387	0.947	2.172	2.819	1.93	2.176	3.627	1.375	1.431	1.011	3.46	1.9	0.821	0.87	-0.691	2.882	0.226	0.139	-1.267	1.231	0.136	2.098	1.211	-0.794	0.98	1.432	0.407	1.93	-0.305	-0.494	3.253	-0.608	-0.181	3.213
7	128828713	SMO	-1.033	0.141	0.672	1.822	-0.782	0.378	0.737	0	0.721	2.469	0.809	-1.348	-0.854	1.569	1.044	0.24	2.124	-0.931	-0.687	-0.208	-0.733	0.973	-0.897	-0.431	-0.344	-0.612	0.019	-1.214	-0.444	-0.904	-0.809	0.059	-0.286	-0.212	0.224	-0.638	1.058	1.307	0.568	-0.987
1	243651535	AKT3	0.037	-0.23	0.689	1.486	1.95	4.429	-0.527	-0.439	-0.51	0.199	-0.026	-0.894	-0.817	3.563	-0.382	2.942	-0.526	-0.422	-0.133	3.277	0.43	-0.261	-0.959	-0.356	-0.264	-0.64	-0.531	-0.607	-0.745	0.179	-0.043	-0.141	0.07	2.311	0.112	-0.109	3.19	-0.736	0.123	-0.509
9	35073832	FANCG	1.395	-0.198	0.145	-1.033	0.179	0.661	1.631	-0.128	-0.04	1.092	1.882	-0.264	0.666	2.319	-0.502	2.423	0.737	1.475	0.771	-0.099	-0.908	-0.071	-0.764	-0.138	-0.133	-1.209	-0.241	-0.479	1.779	-0.948	-0.46	0.967	-0.966	0.287	0.763	0.237	-0.533	-0.221	1.578	-0.102
8	87878670	CNBD1	-0.361	-0.361	-0.361	-0.361	0.815	-0.361	-0.361	2.945	-0.361	-0.361	-0.361	2.668	-0.361	-0.361	-0.361	2.444	-0.361	-0.361	-0.361	-0.361	-0.361	0.967	-0.361	0.442	-0.361	-0.361	0.644	-0.361	-0.361	-0.361	-0.361	-0.361	0.844	-0.361	-0.361	-0.361	-0.361	-0.361	-0.361	-0.361
3	37034823	MLH1	0.845	-0.605	0.799	0.017	-0.027	1.407	-0.164	-0.75	-0.298	-0.235	3.929	0.82	1.69	-0.027	-0.336	-0.332	-0.836	2.049	-0.257	-0.507	0.206	-0.455	0.311	-1.087	-0.878	0.161	-0.739	-1.255	-0.866	-0.529	-0.692	-0.943	0.037	0.374	1.623	-1.289	1.048	-1.399	2.984	-0.688
1	2985732	PRDM16	-0.614	-0.125	-0.454	-0.263	0.88	-0.596	-0.594	-0.472	-0.278	0.209	-0.635	-0.607	-0.384	-0.575	0.006	-0.459	-0.02	1.161	-0.421	0.055	-0.199	-0.341	-0.625	-0.505	0.058	-0.213	-0.21	-0.557	-0.545	0.963	-0.535	-0.544	0.619	-0.476	-0.593	-0.124	-0.254	0.16	-0.482	-0.629
6	35420138	FANCE	-0.717	-0.502	0.645	-0.374	1.639	-0.167	1.737	-0.621	-0.214	-0.188	-0.798	-0.417	0.263	-0.519	0.346	-0.379	2.234	2.607	-0.183	-0.549	-0.834	-0.016	-1.359	2.628	1.31	-0.152	1.111	-0.399	1.138	-0.621	-0.646	-0.582	-0.662	2.308	0.143	0	-0.455	1.982	0.225	0.884
7	32997017	FKBP9	-0.763	-0.23	0.443	0.14	-0.897	1.82	-0.976	-0.29	-0.407	-1.105	1.056	-0.633	1.347	0.597	-0.374	-0.063	0.344	-0.897	-0.314	0.077	0.214	-0.149	-0.622	0.207	1.776	-0.293	-0.305	-1.048	0.128	-0.24	0.237	0.334	-0.387	4.537	8	-0.349	1.191	-0.695	0.998	-0.658
9	139388896	NOTCH1	-0.959	-0.534	-1.222	-0.735	-0.498	-1.132	-0.917	-0.229	-0.941	-0.458	-0.92	-0.796	-0.797	0.247	-0.843	-0.727	0.129	0.95	-0.687	-0.366	-0.256	-0.651	-0.442	-0.208	0.803	-0.906	0.229	-0.727	-0.319	-0.259	-0.41	-0.721	-0.396	-1.076	0.801	-0.389	-0.327	-0.082	0.381	-0.89
4	108968701	LEF1	-0.883	0.253	1.17	2.02	-0.885	0.895	-0.043	-0.894	2.075	0.862	0.101	-1.056	-0.04	1.44	0.677	0.83	-0.345	0.44	-0.728	-0.528	0.247	0.4	-1.124	-0.016	2.667	-0.698	-0.744	-0.826	-0.135	-0.866	-0.187	-0.189	-0.567	1.809	-0.42	-0.442	1.021	-0.549	1.168	-0.936
8	1772142	ARHGEF10	-0.906	-0.872	-0.719	0.176	-0.326	-0.878	-1.215	-0.734	-1.037	-0.848	-0.608	-1.092	-1.129	-0.569	-0.939	-1.03	-1.034	-1.033	-0.723	-0.502	-0.678	-1.106	-0.438	-0.455	-0.942	-0.993	-0.375	-0.897	-0.924	0.185	-0.866	-1.185	0.04	-0.868	0.722	-0.502	-0.609	-0.895	-0.423	-0.873
3	158288952	MLF1	8	0.723	0.584	3.509	3.242	2.852	5	3.981	3.151	-1.484	6.382	2.127	3.324	0.346	2.657	0.461	-0.063	3.861	0.991	1.519	-0.807	2.278	-1.29	2.192	4.027	2.416	0.445	0.388	3.232	1.65	-0.338	3.664	-0.052	5.99	1.245	0.498	3.484	0.572	4.292	3.776
2	223725652	ACSL3	-0.348	-0.758	0.106	-1.017	-0.33	1.925	-0.497	-0.28	-0.64	-1.623	-1.039	2.955	-1.366	-1.479	-1.45	1.377	0.742	1.159	-0.947	1.824	0.956	0.313	-0.581	0.603	0.119	-0.101	-0.462	-0.586	0.37	-0.276	0.173	8	-0.431	0.568	2.058	-1.122	0.298	-1.536	-0.586	-0.382
6	34204650	HMGA1	-1.075	-0.904	-1.598	-1.571	-0.767	-0.676	-0.294	-0.473	0.051	-0.51	-0.397	-0.552	-0.188	-0.268	0.723	-1.261	0.316	0.588	0.273	-0.885	-1.155	0.985	-0.456	2.483	2.735	-1.168	-0.754	0.617	2.427	-0.881	-0.492	-0.097	-1.226	-0.017	-0.052	-0.242	-1.128	0.81	1.358	2.058
14	35221937	BAZ1A	-0.051	0.596	0.282	-1.935	-1.044	0.177	-0.612	-0.338	0.609	-0.451	-1.334	-0.241	1.177	-1.539	-0.257	-1.156	0.863	0.385	1.163	0.554	0.401	-0.094	-0.103	0.129	2.55	-1.849	-0.625	-0.851	0.937	-0.478	0.946	-0.622	-0.32	-1.192	-1.158	-0.307	0.454	-1.517	1.856	-0.661
X	125298337	DCAF12L2	-0.707	-0.675	-0.707	-0.537	0.077	1.32	-0.499	0.836	0.635	-0.707	-0.707	-0.707	-0.707	2.695	0.317	2.907	-0.707	-0.707	-0.707	-0.707	-0.188	8	1.927	-0.635	-0.632	-0.267	-0.617	-0.658	-0.686	-0.115	-0.524	-0.19	0.043	-0.707	-0.495	0.339	-0.707	0.152	-0.707	-0.707
2	107021446	RGPD3	-0.968	-0.712	-0.469	0.135	0.776	-1.46	-1.522	-1.162	-0.769	-0.383	-1.846	-1.141	-1.97	0.357	-0.716	-0.299	-0.146	-0.715	-0.359	0.268	0.191	-0.436	0.316	-0.603	-0.148	-1.862	1.652	-1.088	-1.677	0.822	-0.341	-0.404	0.816	0.388	-0.492	1.314	-0.811	-0.069	-0.179	-1.925
X	153576892	FLNA	-1.486	-0.656	-1.526	1.674	-0.723	-1.295	-1.3	-0.85	-0.896	-0.131	0.881	-0.884	-1.453	-0.817	-0.877	-1.045	-0.701	2.682	0.239	-0.459	-0.514	0.106	-1.505	-0.591	0.706	-1.002	0.702	-1.178	-0.719	0.542	0.526	-0.694	0.836	-0.31	4.228	-0.244	-1.03	-0.093	0.005	-0.958
X	47420516	ARAF	-1.778	-2.359	-2.967	-0.231	-1.026	-0.866	-1.862	0.08	-2.369	0.162	-1.879	-0.625	-1.028	-0.692	0.25	-1.381	0.048	-0.823	-0.552	-0.388	-1.333	-0.932	0.305	-1.212	2.255	-1.336	1.642	-2.23	-0.206	0.685	0.395	-1.563	-0.178	-1.813	-1.425	0.684	-0.011	-0.861	-0.472	1.449
2	202098166	CASP8	0.652	0.334	-0.423	-0.493	-0.149	1.409	0.476	0.363	-0.708	0.5	-2.045	2.017	-1.41	-0.644	0.281	-0.417	-1.769	-0.248	2.33	-0.052	0.097	-0.743	2.777	0.563	-0.93	-1.233	-1.79	-0.358	-1.52	1.469	-0.142	-1.518	0.326	-0.375	0.001	1.301	-0.381	2.853	-1.122	-0.789
9	100437191	XPA	0.511	2.041	3.291	-0.818	-1.129	-0.341	0.151	-0.673	-0.497	0.222	-1.515	-1.228	-1.003	2.677	0.805	-0.221	-0.156	-0.725	-0.714	0.698	1.627	-0.555	0.695	-1.038	-1.232	-0.832	-1.07	-0.63	-0.432	-0.607	-0.916	-0.848	-0.392	-1.25	-1.107	-0.893	-0.538	0.903	-0.07	-1.505
2	225334867	CUL3	2.03	0.25	2.614	1.287	0.518	-0.258	0.384	0.22	-0.762	-2.473	-1.755	2.003	-1.879	-2.032	-1.264	-0.941	-1.28	-1.276	-1.054	2.07	0.054	0.006	0.807	2.409	0.421	1.009	0.36	-0.179	-0.656	0.442	-0.444	1.525	-0.048	1.805	0.025	-0.616	-0.184	-1.084	-0.621	-0.461
9	136895427	BRD3	-1.666	0.075	-1.16	-0.382	0.982	-0.879	-0.815	0.238	-1.305	0.489	-1.447	-0.868	-1.682	-0.235	0.058	-0.018	1.051	0.834	-1.138	-0.759	-0.34	-0.841	1.588	-0.775	0.842	-0.984	-0.338	-0.554	0.668	-0.611	-0.753	-0.51	-0.032	-1.116	0.286	0.014	-0.11	0.618	-0.472	-1.295
10	93806449	CPEB3	-0.297	0.333	-0.626	-0.388	-1.047	-1.605	-0.172	-0.486	-1.306	0.344	-1.461	1.467	-1.021	-0.102	-1.057	-0.63	-1.347	-0.25	4.222	-0.52	0.956	-1.01	-0.892	-0.372	-0.472	-0.694	-0.908	-0.554	-0.945	-0.345	-0.043	-1.412	0.344	0.254	-1.108	-0.232	-1.179	-0.816	-0.379	-0.502
