CHROMOSOME	GENOME_START	GENE_SYMBOL	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40
3	52579368	PBRM1	-0.005	0.612	0.956	0.03	0.613	0.569	0.7	-0.116	1.472	0.836	1.347	2.084	3.563	0.126	0.502	2.862	1.705	1.347	1.758	2.949	1.271	-0.184	1.747	1.455	0.24	1.26	0.788	1.084	1.828	2.009	0.257	0.33	0.542	2.316	1.899	1.988	2.1	1.473	0.928	0.713
4	25656923	SLC34A2	8	5.193	-0.456	-0.103	-0.407	2.354	-0.431	-0.436	0.088	-0.403	0.037	-0.465	-0.352	-0.201	-0.281	-0.459	1.135	-0.42	0.443	-0.186	-0.218	-0.422	-0.301	0.996	0.874	-0.426	-0.459	-0.147	-0.114	-0.148	3.401	2.538	-0.463	1.606	-0.413	-0.384	-0.126	0.903	-0.142	4.969
5	176513887	FGFR4	-0.123	-0.289	-0.59	-0.073	-0.283	-0.604	-0.549	0.138	-0.426	-0.407	-0.75	-0.284	-0.197	-0.734	-0.221	-0.394	-0.569	-0.595	-0.442	-0.586	-0.641	-0.103	-0.65	-0.416	-0.7	0.199	-0.726	-0.458	-0.789	-0.899	-0.682	-0.642	0.659	-0.854	-0.4	-0.507	-0.697	-0.897	-0.344	0.189
14	36985602	NKX2-1	7.195	-0.324	-0.348	2.863	2.479	-0.313	-0.256	-0.387	-0.356	-0.397	-0.273	-0.397	0.508	-0.329	-0.227	-0.215	-0.231	-0.341	-0.397	-0.371	-0.342	-0.378	0.783	0.111	-0.34	0.008	-0.344	-0.397	-0.071	-0.355	-0.384	1.892	-0.397	0.069	1.716	0.303	-0.384	0.446	-0.24	-0.397
3	187871072	LPP	-0.449	0.544	1.052	-0.762	-0.731	0.136	-0.67	0.398	0.372	0.842	0.366	0.708	1.869	1.699	-0.028	0.38	1.552	1.92	1.048	1.508	0.7	0.828	0.086	0.555	0.134	0.504	0.31	1.296	0.835	0.607	0.496	-0.429	-0.035	3.764	0.845	1.798	2.74	0.016	0.422	1.625
9	127908852	PPP6C	0.303	0.612	0.138	0.41	2.493	2.11	-0.802	0.745	0.719	0.459	0.452	0.981	2.22	5.972	-0.469	1.243	0.919	1.155	1.807	1.59	-0.164	1.987	1.798	1.383	0.349	1.836	0.455	1.651	1.01	0.899	-0.392	0.066	1.186	2.686	3.886	1.852	0.605	2.861	-0.153	-0.073
10	88516407	BMPR1A	-0.711	0.061	0.253	-0.582	-0.95	0.561	-1.476	0.989	0.668	0.623	0.309	1.1	-0.761	2.054	-1.231	8	1.719	1.272	0.452	2.075	-0.329	1.95	0.409	-0.584	1.158	1.33	0.519	1.102	0.022	1.828	-0.419	-1.621	-0.33	0.143	0.98	1.177	1.493	-0.04	0.968	0.885
6	138188351	TNFAIP3	-0.495	2.179	0.662	-0.42	-0.702	3.507	0.158	0.618	-0.143	-0.412	1.506	0.887	-0.339	1.512	1.465	-0.392	2.431	1.49	0.468	-0.564	1.441	-0.468	-0.303	0.308	0.168	-0.682	-0.48	0.77	-0.131	0.007	0.641	-0.389	0.121	0.282	-0.488	1.968	1.664	-0.167	-0.043	1.102
15	57210821	TCF12	0.253	1.424	1.686	-0.904	0.156	0.301	0.384	0.36	1.127	0.712	0.337	0.177	-2.393	1.612	0.643	-0.11	1.247	0.861	1.523	1.825	1.064	-0.046	0.958	1.413	0.25	1.539	0.583	0.378	2.156	0.697	0.401	0.281	1.563	1.504	1.246	1.691	1.818	1.083	0.176	1.258
9	134000948	NUP214	-0.319	-1.449	0.964	-0.166	0.27	0.96	0.701	0.743	0.747	1.057	0.661	1.581	0.932	4.419	0.839	1.867	0.762	0.643	0.425	1.122	1.076	0.24	0.844	-0.092	2.877	0.429	1.114	0.333	0.583	0.752	2.4	0.903	1.966	2.44	2.007	0.006	-0.005	0.9	0.538	1.199
5	1253262	TERT	-0.486	-0.126	-0.043	0.037	0.104	-0.55	0.923	-0.298	0.358	0.048	-0.28	-0.136	0.221	0.846	0.838	-0.063	-0.28	-0.33	-0.03	0.175	1.87	-0.43	-0.174	0.808	-0.55	-0.046	-0.32	-0.55	-0.29	-0.277	-0.468	-0.107	-0.55	-0.447	-0.397	-0.482	-0.55	-0.494	-0.108	-0.216
3	185764097	ETV5	-0.032	-0.079	-0.097	-0.139	-0.192	0.098	-0.176	-0.021	-0.032	-0.117	-0.153	-0.109	-0.142	-0.169	-0.083	-0.125	-0.078	0.117	-0.115	-0.173	-0.132	-0.176	-0.131	-0.118	-0.023	-0.144	-0.166	-0.101	-0.145	-0.142	-0.057	-0.143	-0.107	-0.014	-0.108	-0.04	0.025	-0.009	-0.079	0.026
15	34635516	NUTM1	-0.509	1.581	-0.509	-0.509	0.566	0.214	-0.509	-0.509	0.896	-0.509	-0.509	1.668	-0.509	-0.509	-0.509	3.048	-0.509	-0.509	-0.509	0.224	-0.509	0.276	-0.509	-0.509	-0.509	-0.509	-0.509	0.455	0.631	-0.509	0.03	-0.509	-0.509	0.17	-0.509	-0.509	-0.509	-0.509	-0.509	-0.022
5	24487209	CDH10	-0.633	0.028	-0.497	-0.279	4.116	-0.451	0.286	-0.219	-0.441	-0.658	-0.594	-0.682	-0.629	-0.374	-0.177	-0.65	-0.167	-0.172	0.012	0.317	1.268	-0.652	-0.621	0.428	-0.404	-0.456	-0.696	-0.266	-0.388	1.216	-0.478	-0.268	-0.383	0.438	-0.416	-0.042	-0.057	-0.507	-0.154	-0.382
13	32889611	BRCA2	-0.546	0.415	-0.088	0.238	-0.281	1.238	-0.231	-0.016	0.589	0.464	3.029	8	2.493	1.253	0.43	8	0.369	0.586	0.017	-0.043	0.673	-0.255	1.928	3.869	-0.129	0.553	2.629	0.052	-0.336	1.539	0.415	0.009	0.052	1.25	0.054	0.763	0.014	0.743	0.191	0.469
2	208394461	CREB1	0.093	0.87	1.33	0.387	0.191	1.032	-0.288	0.308	1.31	1.54	1	2.977	1.83	2.654	1.358	2.333	2.707	1.26	2.012	2.166	1.256	0.32	1.583	1.218	0.069	1.589	0.404	0.101	1.885	1.97	0.519	-0.532	1.573	2.545	1.395	1.502	2.258	1.405	0.41	0.71
10	89117425	NUTM2D	-1.095	-0.489	0.004	-1.656	-1.623	0.079	-0.278	1.256	-0.311	0.207	-0.643	-0.016	-1.514	0	-0.988	1.153	0.168	-0.275	1.156	-0.211	-0.738	0.427	1.542	-1.623	1.477	-0.02	-0.77	0.997	-0.475	-0.401	-0.7	-2.122	1.055	0.581	0.394	0.449	-0.117	-1.449	1.198	1.189
13	21547171	LATS2	0.219	0.981	1.463	-0.545	-0.052	-0.023	0.405	0.353	-0.558	-0.18	0.992	1.432	1.878	2.167	-0.592	-0.951	1.636	2.408	0.151	0.12	-0.171	1.274	0.153	-0.552	0.595	1.107	-0.99	1.113	0.689	-0.308	0.093	-0.643	1.027	1.441	-0.518	1.114	0.623	-0.463	-0.353	0.373
2	107021446	RGPD3	-0.21	0.675	2.409	-0.067	0.819	0.438	0.709	0.657	1.483	0.797	1.372	1.622	1.791	3.077	-0.468	1.453	1.357	1.991	1.393	0.872	0.721	-1.04	1.386	-0.424	0.098	0.36	0.217	1.804	1.301	1.177	-0.123	-0.137	0.249	2.294	3.268	1.495	0.928	0.362	0.652	0.526
7	50343720	IKZF1	-0.755	0.42	3.211	0	3.957	0.567	-0.565	0.168	0.721	-0.561	0.711	4.015	-0.683	-0.419	0.719	-0.657	0.429	-0.465	-0.298	1.012	0.083	-0.753	0.899	0.372	0.271	-0.552	-0.694	-0.138	1.508	-0.163	0.517	0.468	-0.507	0.773	1.104	1.915	0.033	0.617	-0.529	0.566
7	6012870	PMS2	-0.77	-0.089	1.341	0.351	0.525	-0.236	1.962	-0.872	1.221	0.286	-0.304	-0.076	2.667	-0.972	0.325	-2.398	-0.593	-1.337	-0.511	0.062	-0.094	-1.065	0.482	-1.395	1.329	-0.147	2.644	-1.786	0.447	1.559	-0.241	0.731	0.131	2.248	-0.343	-0.333	-1.245	0.211	1.074	-0.703
4	123372625	IL2	-0.627	0.334	1.096	0.26	-0.627	1.368	-0.293	-0.055	0.342	-0.627	-0.627	0.873	-0.627	0.706	0.632	-0.627	1.825	0.704	-0.627	-0.627	2.366	-0.627	-0.627	2.11	0.377	-0.627	-0.627	-0.627	1.731	-0.627	0.117	-0.627	-0.627	-0.627	-0.627	0.603	1.696	-0.627	-0.627	-0.291
9	15464064	PSIP1	-0.912	0.793	-0.22	0.775	-0.318	2.252	-1.316	0.115	0.015	-0.341	-0.419	0.569	-0.32	-0.547	-0.864	1.578	1.159	1.683	-0.084	0.58	-0.665	-0.738	0.022	-0.127	0.05	1.364	-0.872	0.881	-0.105	-1.1	-0.148	-0.5	0.037	2.094	-0.012	0.631	1.742	1.555	-0.36	0.132
15	91426925	FES	-0.929	-0.096	-0.66	-1.343	-0.462	0.053	-0.213	-0.129	-0.494	-1.239	-0.934	-0.999	-1.165	-0.766	-0.236	-0.201	-0.546	0.031	-0.426	-1.2	-0.425	-1.419	-1.027	-0.408	0.812	-0.947	-1.644	0.143	-0.308	-0.543	0.444	-0.768	-0.359	-0.128	-1.003	-0.764	-0.247	-1.083	-0.335	-0.51
3	138663066	FOXL2	-0.571	-0.669	-0.647	-0.635	0.185	-0.566	-0.19	-0.566	-0.408	-0.615	-0.631	-0.566	-0.208	-0.415	1.08	1.621	-0.548	-0.455	-0.554	-0.691	-0.542	-0.547	-0.598	-0.358	0.05	0	-0.111	-0.701	-0.671	0.569	-0.585	3.881	-0.04	-0.278	0.382	0.804	-0.422	2.349	0.132	-0.392
9	98205262	PTCH1	-0.643	0.616	0.613	0.218	-0.943	0.345	0.389	3.011	0.877	-0.348	0.729	1.976	0.183	1.216	-0.073	6.608	0.963	0.925	1.009	1.258	0.441	0.206	0.618	-0.545	0.241	-0.425	-0.794	0.993	0.759	1.355	0.355	0.269	1.538	1.625	0.562	0.95	0.961	-0.142	0.201	1.584
5	170736288	TLX3	-0.075	-0.075	-0.075	-0.075	-0.075	-0.075	-0.075	-0.075	-0.075	-0.075	-0.075	-0.075	-0.075	-0.075	-0.075	0.074	-0.075	-0.075	-0.075	-0.075	0.077	-0.075	-0.075	-0.075	-0.075	-0.075	-0.075	-0.075	-0.075	-0.075	-0.075	-0.075	-0.075	-0.075	-0.075	-0.075	-0.075	-0.075	0.027	-0.075
8	71021997	NCOA2	0.502	0.678	1.513	-0.265	-0.611	0.007	0.008	0.052	0.684	1.18	1.47	3.872	2.221	4.325	0.406	2.87	1.166	0.765	1.221	1.103	1.406	1.184	0.964	0.146	0.404	1.14	0.671	0.937	1.048	0.881	0.568	-0.02	2.458	1.806	0.791	1.536	1.258	-0.138	0.657	1.181
7	140419127	BRAF	0.449	-0.118	0.332	-0.316	-0.106	-0.348	0.286	-0.074	0.018	0.333	1.458	4.811	0.6	1.641	0.234	0.444	0.41	0.585	0.433	0.818	0.83	0.291	0.625	0.04	-0.089	0.473	1.901	0.192	0.913	0.18	-0.235	-0.317	0.109	3.029	0.423	0.287	0.323	0.474	0.082	0.243
14	92432335	TRIP11	0.749	0.778	2.071	-0.343	0.791	0.659	0.456	0.784	1.355	1.946	1.555	2.238	1.963	2.338	0.558	1.313	0.607	1.177	2.195	2.328	3.179	0.314	1.305	0.451	0.131	0.151	1.491	1.242	1.925	0.323	0.142	0.35	0.33	2.938	1.942	1.535	1.181	0.335	0.958	0.883
7	145813453	CNTNAP2	0.552	-0.697	1.582	-0.843	-0.616	-0.896	-0.827	-0.203	0.75	0.68	-0.273	-0.167	-0.002	-0.188	-0.782	-1.117	0.86	-0.152	-0.492	2.91	1.157	2.046	-0.291	-0.394	-0.147	3.056	-0.824	1.634	-0.288	-0.864	0.014	-0.749	0.333	2.482	-0.364	0.618	-0.947	-0.555	-0.514	-0.241
2	70314585	PCBP1	0.193	-0.035	-0.515	0.349	2.16	0.604	1.893	-0.22	-0.049	-0.023	-0.596	-1.088	0.117	-0.303	0.676	0.39	-0.574	-0.936	-2.331	0.197	-0.154	-0.425	0.217	0.71	-0.368	0.806	-0.896	0.021	-0.381	0.114	0.108	1.275	1.249	-1.014	-0.273	-0.532	-0.021	1.511	-0.256	-0.377
6	136578001	BCLAF1	0.117	1.795	1.706	1.411	0.908	1.158	0.68	0.232	1.445	1.294	1.328	1.513	2.707	2.973	0.487	1.529	1.871	1.835	1.802	0.893	0.995	0.614	1.456	1.257	-0.664	1.082	0.576	1.572	1.254	1.21	-0.504	0.805	0.533	1.431	1.997	2.047	1.774	0.719	-0.035	0.463
8	31496902	NRG1	-0.911	0.203	-0.692	-0.722	1.936	1.086	-0.562	-0.199	0.953	-0.602	-0.555	-0.684	-0.934	-0.682	-0.794	-0.795	-0.143	1.164	-0.281	-0.623	-0.399	-0.846	-0.251	-0.134	0.512	-0.941	-0.89	0.23	-0.57	-0.739	0.715	-0.47	-0.808	0.508	-0.406	0.595	0.587	0.339	0.737	1.451
3	59735036	FHIT	-0.163	0.203	-0.54	-0.711	1.908	-0.7	-0.792	-0.866	-0.141	-0.367	0.509	-0.171	1.374	-1.165	-0.597	-0.746	-0.814	-0.578	-0.945	-0.014	-0.287	1	0.157	-1.269	-0.259	-0.886	-0.974	-0.946	-0.558	-1.113	-0.908	-0.883	-0.427	-0.744	-0.61	-0.52	-1.076	-0.213	-0.307	-0.35
2	140988992	LRP1B	-0.605	0.155	-0.388	-0.489	-0.722	1.181	-0.642	0.007	0.27	-0.351	-0.306	-0.674	-0.724	-0.537	-0.53	-0.66	1.569	1.875	0.642	0.203	-0.155	-0.154	-0.415	-0.531	0.908	-0.408	-0.703	0.195	-0.62	-0.509	-0.112	-0.67	-0.514	0.619	-0.092	0.956	2.282	-0.514	-0.179	1.668
2	16080686	MYCN	1.146	-0.358	-0.691	0.418	-0.799	-0.201	-0.198	0.979	0.677	0.925	-0.78	3.787	-0.006	-0.642	1.763	4.084	-0.345	-0.289	-0.996	-0.728	-0.731	-0.996	-0.22	0.094	0.071	-0.693	0.112	-0.114	-0.37	-0.34	0.585	-0.64	-0.229	0.497	-0.812	-0.833	-0.173	0.209	2.108	-0.282
6	108881038	FOXO3	0.114	0.082	0.421	-0.099	1.04	-0.552	-0.499	-0.34	0.347	-0.306	0.465	1.396	0.924	0.469	-1.183	-0.112	0.225	-0.224	1.149	1.425	-1.064	-1.71	0.301	0.297	-0.825	0.938	-1.68	-0.692	1.625	3.105	-1.034	-0.025	1.136	0.819	0.784	1.673	0.509	0.279	0.447	0.681
9	108424738	TAL2	1.13	-0.139	-0.564	1.763	-0.846	-0.357	0.3	1.958	-0.371	0.04	-0.047	1.361	-0.161	6.993	-0.691	-0.365	-0.245	-0.193	-0.268	-0.846	-0.357	-0.58	1.303	-0.51	0.138	-0.846	-0.335	-0.194	-0.075	-0.846	0.431	-0.189	1.418	-0.157	-0.506	0.36	0.293	0.143	-0.028	0.143
14	93260576	GOLGA5	1.663	-0.087	0.994	-0.184	2.351	-0.999	0.997	0.11	-0.295	0.479	-0.023	-0.045	-0.356	2.505	-0.485	1.022	-1.368	-0.128	0.588	1.865	1.751	1.752	-0.279	-0.347	-0.714	0.556	-0.424	-0.099	0.998	2.209	-0.431	0.234	-0.043	-0.03	0.532	0.025	-0.467	-0.063	0.045	0.235
9	131445703	SET	-0.66	-0.444	-0.263	0.605	1.013	0.622	0.098	-0.918	0.385	0.144	1.068	2.79	1.459	3.204	0.789	2.08	0.784	-0.346	0.699	1.616	0.057	-0.572	1.141	1.697	-0.086	1.212	0.984	-0.527	0.03	1.534	-0.528	0.539	0.117	1.612	2.156	0.156	0.261	2.754	-0.097	-1.233
2	223064607	PAX3	-0.349	-0.349	-0.014	-0.349	0.372	0.039	-0.219	-0.349	-0.255	-0.349	-0.349	-0.349	-0.349	0.039	-0.288	-0.349	-0.349	-0.22	-0.349	-0.349	-0.252	-0.139	-0.349	-0.216	-0.089	-0.349	-0.349	-0.349	-0.349	-0.029	-0.205	-0.349	-0.349	-0.167	-0.349	-0.23	-0.349	0.043	-0.025	0.566
3	187439165	BCL6	-1.093	1.248	0.259	-1.004	-0.718	1.623	-0.365	0.474	-0.884	-0.727	-0.288	-0.04	-0.181	2.39	-0.872	-0.927	-0.346	2.223	-0.551	0.561	0.085	2.044	-0.977	-0.464	0.32	-0.689	-0.876	1.449	-0.465	-0.636	-0.027	-0.912	-0.159	-0.597	-0.859	0.246	-0.642	-0.858	-1.095	0.347
7	116312444	MET	1.499	0.074	-0.384	-0.432	-0.906	4.014	-0.738	-0.252	-0.144	-0.58	-0.697	-0.472	-0.837	-0.32	-0.171	-0.94	0.913	1.418	0.641	-0.163	-0.384	-0.956	-0.151	1.467	0.912	-0.608	-0.973	0.511	-0.325	0.103	1.93	-0.266	-0.581	2.764	-0.578	0.197	1.134	1.629	0.27	0.221
15	50716577	USP8	0.036	0.909	1.348	1.062	0.551	1.016	0.028	0.022	1.263	1.104	0.815	1	1.943	1.415	0.629	0.463	1.615	1.294	1.011	1.945	1.415	0.209	1.462	0.423	0.212	1.518	2.68	0.564	1.69	0.795	0.041	0.116	0.385	2.419	1.645	1.8	1.69	0.556	0.407	0.335
7	128828713	SMO	0.687	-0.206	-0.705	-0.574	-0.101	0.241	-0.807	1.184	-0.197	-0.832	-0.648	0.018	-2.251	-0.615	-1.179	-2.476	0.185	-0.185	-0.674	0.727	-0.126	-0.943	-0.241	-1.422	1.245	-0.544	-1.229	-0.911	-0.556	-0.101	0.674	0.184	-0.584	-0.324	-0.469	-0.816	-0.538	-0.433	-0.209	0.16
3	89156674	EPHA3	-0.956	0.501	0.253	-0.445	-0.931	-0.176	-0.74	0.774	-0.542	-0.519	-0.681	-0.508	-0.567	-0.672	-0.799	-0.852	0.766	0.791	-0.225	-0.326	-0.387	-0.752	-0.535	-0.581	0.355	0.385	-0.798	-0.108	-0.571	-0.326	0.006	-0.86	0.136	1.428	-0.41	1.064	3.245	-0.041	-0.087	0.442
14	56025790	KTN1	-0.236	0.613	0.976	0.489	0.457	0.621	-0.74	-0.271	0.652	1.105	0.154	0.134	0.613	3.555	-0.291	0.38	1.146	2.042	1.684	1.794	1.304	-0.063	1.276	0.78	-0.117	1.283	1.659	0.467	1.8	0.711	-0.319	-0.614	-0.479	1.828	1.314	1.008	0.909	-0.041	-0.268	0.434
9	139388896	NOTCH1	-0.903	0.056	1.383	-0.649	-0.834	2.482	2.058	1.054	0.852	-0.861	0.031	0.45	-0.315	0.104	2.538	0.29	0.074	0.546	-0.137	0.047	0.952	-0.999	-0.41	0.56	2.201	-1.12	-0.189	-0.042	0.554	-0.156	1.123	-0.042	-0.279	2.244	-0.038	0.638	0.479	0.374	1.408	1.147
6	29909037	HLA-A	-0.547	-0.03	0.055	0.534	-0.936	0.328	-0.372	0.717	-0.68	-0.174	0.248	-0.533	-0.962	0.882	1.451	-0.686	-0.447	-0.4	-0.462	-1.057	-0.019	-0.581	-0.721	-0.238	0.712	0.438	-1.183	-0.518	-0.808	-0.737	0.3	-0.622	0.985	-0.48	-0.767	-0.734	-0.247	-0.388	1.401	-0.031
3	142168077	ATR	-0.242	1.535	2.22	0.442	0.065	0.33	0.5	-0.057	1.243	1.195	1.731	1.789	2.525	3.462	2.59	1.69	1.725	0.592	1.459	-0.657	2.929	0.527	1.61	0.54	0.405	-0.049	2.371	1.039	1.521	1.081	-0.295	0.639	0.55	2.593	2.068	1.782	0.918	0.053	0.315	1.235
2	100162323	AFF3	0.074	-0.481	-0.654	-0.56	-0.79	-0.496	-0.732	-0.289	0.142	1.28	-0.458	-0.18	0.411	-0.539	-0.493	2.885	-0.374	-0.466	-0.4	-0.506	0.209	1.5	-0.446	-0.699	-0.304	1.468	4.197	0.494	-0.755	-0.652	0.71	-0.338	-0.462	-0.363	-0.526	0.068	0.035	-0.766	-0.178	0.079
5	10971952	CTNND2	0.559	-0.403	-0.682	0.79	0.521	-1.26	0.822	-0.47	-0.677	-0.314	0.265	0.291	-1.248	2.791	0.337	-0.018	-1.047	0.044	-0.024	2.952	0.599	-0.364	1.028	1.319	-0.456	2.447	0.633	-0.709	1.365	-0.493	0.519	1.272	0.494	0.743	0.414	-0.29	0.129	0.352	0.348	0.076
18	56338618	MALT1	-1.268	0.534	0.21	-0.587	-0.483	-0.509	-0.426	-0.701	0.7	0.619	2.213	3.212	-0.873	2.983	-1.283	-1.572	-0.24	2.031	-0.167	1.313	-0.568	1.749	0.105	-0.862	-0.06	-0.113	4.571	1.12	0.139	-0.862	-0.848	-0.887	-1.285	-0.084	1.132	0.185	0.003	-0.877	-0.886	0.177
18	60994959	KDSR	1.606	0.027	0.701	0.662	-0.6	3.666	-0.654	-1.027	-0.172	0.118	-1.082	-1.272	-0.343	0.942	-2.035	-1.295	0.847	1.871	0.935	-0.203	-0.104	-0.126	0.079	-1.251	0.33	-0.404	-1.389	0.96	0.046	0.213	0.408	-0.684	-0.527	0.974	0.128	0.029	1.429	1.252	-0.006	-0.05
5	55230923	IL6ST	-0.058	0.982	1.157	-0.419	-0.823	0.559	-0.46	0.691	0.236	0.839	0.241	0.181	0.464	1.681	-0.043	-0.157	1.234	2.418	0.942	-0.03	0.14	0.605	0.108	0.105	-0.078	0.326	-0.35	1.045	0.701	0.595	0.299	-0.438	1.141	2.857	0.477	1.903	2.695	0.144	0.09	1.796
7	156786745	MNX1	-0.436	-0.177	-0.437	-0.257	1.834	-0.669	1.457	0.017	-0.65	-0.529	-0.213	0.943	0.656	0.29	-0.218	-0.476	-0.597	-0.489	-0.606	-0.528	1.085	-0.642	-0.636	0.808	-0.401	0.147	-0.024	-0.527	-0.312	-0.011	-0.456	-0.434	-0.618	-0.377	-0.064	-0.632	-0.629	-0.611	-0.296	-0.419
3	155588325	GMPS	-0.64	0.735	1.695	-1.579	0.817	0.114	-0.201	-0.625	0.393	0.712	2.684	5.161	1.509	2.954	3.913	2.45	1.621	0.11	1.761	1.599	1.262	0.178	2.634	2.64	1.425	-0.431	8	-0.012	-0.107	2.031	0.214	0.795	-0.301	1.74	1.184	0.29	0.673	1.782	0.397	0.517
14	61110133	SIX1	-0.894	0.674	0.54	2.968	-0.136	-0.932	-0.024	-0.396	0.448	-0.39	0.15	-0.461	-0.761	0.308	2.698	6.301	0.051	-0.614	0.572	2.772	-0.479	-1.426	1.143	1.726	0.487	2.144	0.226	0.063	3.014	0.691	-0.576	1.221	-1.304	-0.649	-0.007	-0.178	-0.432	0.827	0.154	-0.263
5	68665120	RAD17	0.303	-0.308	0.626	1.203	1.921	0.312	-0.755	-0.666	0.989	1.428	-0.359	-2.85	2.605	1.935	-0.987	-2.148	-0.202	-0.367	-0.1	-0.979	-3.31	1.154	-0.382	-0.195	-2.552	0.393	1.23	-0.549	0.967	0.94	-2.089	-0.458	-0.317	0.821	1.515	1.056	0.023	-1.504	-2.389	-0.833
3	128888327	CNBP	-1.033	-0.596	0.19	-2.159	1.346	-0.308	-1.117	-0.393	-0.523	-1.047	-0.646	-0.277	-1.328	-0.432	-1.592	-0.631	-1.79	-0.914	0.116	0.364	-1.069	0.309	-0.355	-0.533	-0.682	-2.292	1.057	-1.504	-0.337	-1.596	-1.73	-0.803	0.602	-0.951	0.188	-0.099	-0.399	0.599	-1.273	-1.126
2	113973574	PAX8	8	-0.077	0.02	-0.26	0.847	0.048	0.025	-0.43	-0.032	-0.149	-0.279	-0.094	0.885	0.15	0.454	0.035	0.486	-0.091	0.916	0.045	-0.471	-0.447	-0.385	-0.273	-0.1	0.092	-0.48	-0.148	-0.07	0.124	-0.141	-0.447	-0.425	1.783	-0.325	-0.417	0.168	0.037	0.09	-0.275
3	189349205	TP63	-0.9	0.253	-0.704	-0.46	-0.781	5.157	-0.5	0.113	1.27	-0.141	-0.689	-0.943	-0.994	-0.496	-0.557	-0.854	0.302	1.771	-0.041	-0.496	-0.031	-0.92	0.155	0.245	0.989	-0.997	-0.91	0.994	-0.391	-0.298	0.575	-0.32	-0.525	0.336	0.082	0.774	1.366	2.001	1.094	1.231
6	41902671	CCND3	-0.528	0.021	-0.475	0.162	-0.102	1.626	-0.348	-0.136	-0.786	-0.737	-0.828	-1.083	0.09	-1.169	1.136	-0.918	-0.224	-0.807	-0.85	-0.923	-0.576	-0.603	-0.495	-0.556	-0.157	-1.338	-0.756	-1.019	-0.756	-1.407	0.239	0.097	0.03	-1.118	-0.641	-0.695	-0.088	-0.096	0.021	-0.189
9	36833272	PAX5	0.09	0.743	-0.254	0.402	0.04	-0.235	-0.195	0.398	-0.202	-0.246	1.857	6.95	-0.185	0.979	0.78	-0.225	0.487	-0.316	-0.006	-0.101	0.528	-0.346	0.279	-0.296	-0.012	-0.314	-0.403	-0.265	0.372	-0.018	0.417	0.327	-0.118	0.156	-0.026	0.124	0.2	-0.089	0.065	0.635
3	38179969	MYD88	-0.58	1.494	0.13	0.713	-0.955	1.117	1.334	1.686	0.127	0.24	1.171	2.217	0.222	-0.156	4.673	3.838	0.359	0.31	0.107	-0.477	0.715	0.042	1.202	1.459	1.275	0.635	1.156	0.598	0.211	1.339	1.329	0.323	0.385	0.181	-0.258	0.215	0.751	1.259	1.567	1.298
6	391739	IRF4	-0.201	0.369	0.072	0.032	-0.265	0.65	-0.039	0.112	-0.226	-0.044	1.002	3.952	-0.148	0.134	1.227	-0.239	1.069	0.176	0.137	-0.218	0.625	-0.204	-0.236	-0.081	0.114	-0.28	-0.245	-0.002	-0.211	-0.081	0.347	-0.22	-0.072	0.325	-0.198	-0.034	-0.012	0.021	-0.149	0.077
4	87515468	PTPN13	0.665	0.209	0.159	-0.344	-0.582	0.639	-0.295	0.015	0.547	0.876	0.201	0.368	0.659	1.49	-0.943	0.423	0.317	0.108	1.033	-0.547	0.163	3.404	0.463	-1.195	-0.151	0.044	0.729	-0.602	0.042	0.665	0.088	0.784	2.813	0.416	0.459	0.324	0.731	-0.246	-0.248	0.119
9	135973107	RALGDS	-0.615	0.673	0.312	0.405	-1.086	1.07	1.502	0.688	0.037	-0.738	0.192	1.011	1.681	0.88	0.841	-0.456	0	0.769	0.139	0.525	-0.776	-0.645	-1.196	-0.157	-0.23	-0.737	0.938	-0.01	0.403	-0.722	-0.36	0.837	-0.273	0.131	0.62	-0.823	-0.249	-0.482	-0.058	0.099
2	198254508	SF3B1	-1.11	0.781	0.568	-0.329	0.066	0.72	-0.404	0.018	0.723	0.325	1.074	3.397	1.015	3.125	1.065	1.095	1.316	0.791	0.747	1.156	0.842	-0.525	0.621	1.211	-0.743	0.774	0.497	0.302	1.781	0.542	-0.513	-0.475	-0.009	0.69	0.254	0.386	-0.039	-0.497	-0.598	0.556
18	23596578	SS18	-0.036	0.676	-1.04	0.343	0.027	0.62	0.637	-1.278	0.234	-0.226	-1.268	-2.835	-0.877	1.28	-2.992	-3.051	-0.235	0.538	-0.387	-0.519	1.509	0.009	-2.943	0.712	-0.847	1.401	-2.18	1.179	0.959	1.305	-0.832	0.416	-0.036	-0.221	-0.326	0.268	-0.29	-0.42	-0.191	1.148
4	99182535	RAP1GDS1	0.763	0.1	-0.023	0.788	-0.495	-0.738	-0.115	-1.199	0.064	1.218	1.211	-1.303	3.216	2.324	-1.351	0.771	0.353	1.102	-0.517	0.709	-0.036	0.79	1.151	1.555	0.114	1.05	0.616	-0.863	0.198	-0.353	-0.662	-0.007	1.901	1.877	0.421	0.381	0.205	2.18	0.862	-0.556
